"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
8,4,"2013-04-11",5562,466,1,1,"0",0
9,4,"2013-04-11",10717,1533,1,1,"0",0
10,4,"2013-04-11",6668,570,1,1,"0",0
11,4,"2013-04-11",15266,2008,1,1,"0",0
12,4,"2013-04-11",9385,773,1,1,"0",0
13,4,"2013-04-11",7488,978,1,1,"0",0
14,4,"2013-04-11",4701,458,1,1,"0",0
15,4,"2013-04-11",7798,920,1,1,"0",0
16,4,"2013-04-11",3398,401,1,1,"0",0
17,4,"2013-04-11",6373,553,1,1,"0",0
18,4,"2013-04-11",4538,351,1,1,"0",0
19,4,"2013-04-11",5278,437,1,1,"0",0
20,4,"2013-04-11",4651,710,1,1,"0",0
1,3,"2013-04-10",6520,780,1,1,"0",0
2,3,"2013-04-10",6049,638,1,1,"0",0
3,3,"2013-04-10",3857,385,1,1,"0",0
4,3,"2013-04-10",4881,407,1,1,"0",0
5,3,"2013-04-10",11769,1029,1,1,"0",0
6,3,"2013-04-10",9214,677,1,1,"0",0
7,3,"2013-04-10",5577,583,1,1,"0",0
8,3,"2013-04-10",5030,437,1,1,"0",0
9,3,"2013-04-10",11403,1492,1,1,"0",0
10,3,"2013-04-10",6884,550,1,1,"0",0
11,3,"2013-04-10",15990,2037,1,1,"0",0
12,3,"2013-04-10",9855,848,1,1,"0",0
13,3,"2013-04-10",7830,1009,1,1,"0",0
14,3,"2013-04-10",4903,476,1,1,"0",0
15,3,"2013-04-10",7417,815,1,1,"0",0
16,3,"2013-04-10",3147,345,1,1,"0",0
17,3,"2013-04-10",6099,477,1,1,"0",0
18,3,"2013-04-10",4297,318,1,1,"0",0
19,3,"2013-04-10",5027,409,1,1,"0",0
20,3,"2013-04-10",5165,749,1,1,"0",0
1,2,"2013-04-09",6574,667,1,1,"0",0
2,2,"2013-04-09",7860,720,1,1,"0",0
3,2,"2013-04-09",4658,518,1,1,"0",0
4,2,"2013-04-09",5116,392,1,1,"0",0
5,2,"2013-04-09",12818,1141,1,1,"0",0
6,2,"2013-04-09",8257,642,1,1,"0",0
7,2,"2013-04-09",6045,612,1,1,"0",0
8,2,"2013-04-09",5770,440,1,1,"0",0
9,2,"2013-04-09",12764,1635,1,1,"0",0
10,2,"2013-04-09",8390,625,1,1,"0",0
11,2,"2013-04-09",19588,2423,1,1,"0",0
12,2,"2013-04-09",11612,874,1,1,"0",0
13,2,"2013-04-09",8222,1070,1,1,"0",0
14,2,"2013-04-09",6373,571,1,1,"0",0
15,2,"2013-04-09",7554,855,1,1,"0",0
16,2,"2013-04-09",3367,391,1,1,"0",0
17,2,"2013-04-09",6668,504,1,1,"0",0
18,2,"2013-04-09",4692,325,1,1,"0",0
19,2,"2013-04-09",6264,488,1,1,"0",0
20,2,"2013-04-09",5261,759,1,1,"0",0
1,1,"2013-04-08",6696,732,1,1,"0",0
2,1,"2013-04-08",9825,855,1,1,"0",0
3,1,"2013-04-08",6223,592,1,1,"0",0
4,1,"2013-04-08",6729,523,1,1,"0",0
5,1,"2013-04-08",13810,1217,1,1,"0",0
6,1,"2013-04-08",9919,711,1,1,"0",0
7,1,"2013-04-08",8326,741,1,1,"0",0
8,1,"2013-04-08",6302,526,1,1,"0",0
9,1,"2013-04-08",13102,1738,1,1,"0",0
10,1,"2013-04-08",9002,710,1,1,"0",0
11,1,"2013-04-08",23662,2807,1,1,"0",0
12,1,"2013-04-08",12606,979,1,1,"0",0
13,1,"2013-04-08",9322,1145,1,1,"0",0
14,1,"2013-04-08",6529,565,1,1,"0",0
15,1,"2013-04-08",9480,1035,1,1,"0",0
16,1,"2013-04-08",3800,458,1,1,"0",0
17,1,"2013-04-08",8084,622,1,1,"0",0
18,1,"2013-04-08",5138,369,1,1,"0",0
19,1,"2013-04-08",6693,512,1,1,"0",0
20,1,"2013-04-08",7040,866,1,1,"0",0
1,7,"2013-04-07",0,0,0,0,"0",0
2,7,"2013-04-07",0,0,0,0,"0",0
3,7,"2013-04-07",0,0,0,0,"0",0
4,7,"2013-04-07",0,0,0,0,"0",0
5,7,"2013-04-07",0,0,0,0,"0",0
6,7,"2013-04-07",0,0,0,0,"0",0
7,7,"2013-04-07",0,0,0,0,"0",0
8,7,"2013-04-07",0,0,0,0,"0",0
9,7,"2013-04-07",0,0,0,0,"0",0
10,7,"2013-04-07",0,0,0,0,"0",0
11,7,"2013-04-07",0,0,0,0,"0",0
12,7,"2013-04-07",0,0,0,0,"0",0
13,7,"2013-04-07",0,0,0,0,"0",0
14,7,"2013-04-07",0,0,0,0,"0",0
15,7,"2013-04-07",0,0,0,0,"0",0
16,7,"2013-04-07",0,0,0,0,"0",0
17,7,"2013-04-07",0,0,0,0,"0",0
18,7,"2013-04-07",0,0,0,0,"0",0
19,7,"2013-04-07",0,0,0,0,"0",0
20,7,"2013-04-07",0,0,0,0,"0",0
1,6,"2013-04-06",2461,315,1,0,"0",0
2,6,"2013-04-06",1629,169,1,0,"0",0
3,6,"2013-04-06",703,91,1,0,"0",0
4,6,"2013-04-06",3155,309,1,0,"0",0
5,6,"2013-04-06",8546,865,1,0,"0",0
6,6,"2013-04-06",7007,658,1,0,"0",0
7,6,"2013-04-06",3230,385,1,0,"0",0
8,6,"2013-04-06",5091,440,1,0,"0",0
9,6,"2013-04-06",9682,1387,1,0,"0",0
10,6,"2013-04-06",3462,346,1,0,"0",0
11,6,"2013-04-06",9006,1353,1,0,"0",0
12,6,"2013-04-06",4262,438,1,0,"0",0
13,6,"2013-04-06",5653,838,1,0,"0",0
14,6,"2013-04-06",1029,109,1,0,"0",0
15,6,"2013-04-06",5000,554,1,0,"0",0
16,6,"2013-04-06",3251,422,1,0,"0",0
17,6,"2013-04-06",5610,497,1,0,"0",0
18,6,"2013-04-06",4900,394,1,0,"0",0
19,6,"2013-04-06",2300,232,1,0,"0",0
20,6,"2013-04-06",2731,405,1,0,"0",0
1,5,"2013-04-05",3872,470,1,0,"0",1
2,5,"2013-04-05",4297,496,1,0,"0",1
3,5,"2013-04-05",2406,345,1,0,"0",1
4,5,"2013-04-05",3426,351,1,0,"0",1
5,5,"2013-04-05",9159,976,1,0,"0",1
6,5,"2013-04-05",7477,640,1,0,"0",1
7,5,"2013-04-05",3683,488,1,0,"0",1
8,5,"2013-04-05",4792,420,1,0,"0",1
9,5,"2013-04-05",8939,1305,1,0,"0",1
10,5,"2013-04-05",5405,485,1,0,"0",1
11,5,"2013-04-05",12262,1794,1,0,"0",1
12,5,"2013-04-05",6245,603,1,0,"0",1
13,5,"2013-04-05",5549,828,1,0,"0",1
14,5,"2013-04-05",4028,442,1,0,"0",1
15,5,"2013-04-05",6561,871,1,0,"0",1
16,5,"2013-04-05",2617,363,1,0,"0",1
17,5,"2013-04-05",5327,496,1,0,"0",1
18,5,"2013-04-05",5607,410,1,0,"0",1
19,5,"2013-04-05",3554,348,1,0,"0",1
20,5,"2013-04-05",4013,612,1,0,"0",1
1,4,"2013-04-04",4114,542,1,0,"0",1
2,4,"2013-04-04",4334,532,1,0,"0",1
3,4,"2013-04-04",2040,326,1,0,"0",1
4,4,"2013-04-04",3332,351,1,0,"0",1
5,4,"2013-04-04",9279,953,1,0,"0",1
6,4,"2013-04-04",6232,597,1,0,"0",1
7,4,"2013-04-04",3784,500,1,0,"0",1
8,4,"2013-04-04",4362,424,1,0,"0",1
9,4,"2013-04-04",9280,1419,1,0,"0",1
10,4,"2013-04-04",4712,460,1,0,"0",1
11,4,"2013-04-04",13791,1963,1,0,"0",1
12,4,"2013-04-04",5474,619,1,0,"0",1
13,4,"2013-04-04",6251,879,1,0,"0",1
14,4,"2013-04-04",3573,413,1,0,"0",1
15,4,"2013-04-04",7107,842,1,0,"0",1
16,4,"2013-04-04",2923,355,1,0,"0",1
17,4,"2013-04-04",5171,480,1,0,"0",1
18,4,"2013-04-04",3442,313,1,0,"0",1
19,4,"2013-04-04",3514,318,1,0,"0",1
20,4,"2013-04-04",4363,657,1,0,"0",1
1,3,"2013-04-03",4250,600,1,0,"0",1
2,3,"2013-04-03",3632,473,1,0,"0",1
3,3,"2013-04-03",1736,262,1,0,"0",1
4,3,"2013-04-03",2897,303,1,0,"0",1
5,3,"2013-04-03",8271,963,1,0,"0",1
6,3,"2013-04-03",5747,514,1,0,"0",1
7,3,"2013-04-03",3686,460,1,0,"0",1
8,3,"2013-04-03",4855,452,1,0,"0",1
9,3,"2013-04-03",7443,1263,1,0,"0",1
10,3,"2013-04-03",4107,446,1,0,"0",1
11,3,"2013-04-03",12614,1888,1,0,"0",1
12,3,"2013-04-03",4956,560,1,0,"0",1
13,3,"2013-04-03",5427,779,1,0,"0",1
14,3,"2013-04-03",2991,371,1,0,"0",1
15,3,"2013-04-03",6162,797,1,0,"0",1
16,3,"2013-04-03",2430,332,1,0,"0",1
17,3,"2013-04-03",4780,430,1,0,"0",1
18,3,"2013-04-03",4245,324,1,0,"0",1
19,3,"2013-04-03",3025,325,1,0,"0",1
20,3,"2013-04-03",4459,657,1,0,"0",1
1,2,"2013-04-02",3643,507,1,0,"0",1
2,2,"2013-04-02",4284,563,1,0,"0",1
3,2,"2013-04-02",2157,329,1,0,"0",1
4,2,"2013-04-02",2773,327,1,0,"0",1
5,2,"2013-04-02",8821,1040,1,0,"0",1
6,2,"2013-04-02",6033,611,1,0,"0",1
7,2,"2013-04-02",3574,476,1,0,"0",1
8,2,"2013-04-02",4777,460,1,0,"0",1
9,2,"2013-04-02",9955,1579,1,0,"0",1
10,2,"2013-04-02",5189,553,1,0,"0",1
11,2,"2013-04-02",13940,2105,1,0,"0",1
12,2,"2013-04-02",5460,604,1,0,"0",1
13,2,"2013-04-02",5381,851,1,0,"0",1
14,2,"2013-04-02",3674,432,1,0,"0",1
15,2,"2013-04-02",8377,1041,1,0,"0",1
16,2,"2013-04-02",3085,422,1,0,"0",1
17,2,"2013-04-02",4367,461,1,0,"0",1
18,2,"2013-04-02",3820,331,1,0,"0",1
19,2,"2013-04-02",3498,356,1,0,"0",1
20,2,"2013-04-02",4842,727,1,0,"0",1
1,1,"2013-04-01",0,0,0,0,"b",1
2,1,"2013-04-01",0,0,0,0,"b",1
3,1,"2013-04-01",0,0,0,0,"b",1
4,1,"2013-04-01",0,0,0,0,"b",1
5,1,"2013-04-01",0,0,0,0,"b",1
6,1,"2013-04-01",0,0,0,0,"b",1
7,1,"2013-04-01",0,0,0,0,"b",1
8,1,"2013-04-01",0,0,0,0,"b",1
9,1,"2013-04-01",0,0,0,0,"b",1
10,1,"2013-04-01",0,0,0,0,"b",1
11,1,"2013-04-01",0,0,0,0,"b",1
12,1,"2013-04-01",0,0,0,0,"b",1
13,1,"2013-04-01",0,0,0,0,"b",1
14,1,"2013-04-01",0,0,0,0,"b",1
15,1,"2013-04-01",0,0,0,0,"b",1
16,1,"2013-04-01",0,0,0,0,"b",1
17,1,"2013-04-01",0,0,0,0,"b",1
18,1,"2013-04-01",0,0,0,0,"b",1
19,1,"2013-04-01",0,0,0,0,"b",1
20,1,"2013-04-01",0,0,0,0,"b",1
1,7,"2013-03-31",0,0,0,0,"0",0
2,7,"2013-03-31",0,0,0,0,"0",0
3,7,"2013-03-31",0,0,0,0,"0",0
4,7,"2013-03-31",0,0,0,0,"0",0
5,7,"2013-03-31",0,0,0,0,"0",0
6,7,"2013-03-31",0,0,0,0,"0",0
7,7,"2013-03-31",0,0,0,0,"0",0
8,7,"2013-03-31",0,0,0,0,"0",0
9,7,"2013-03-31",0,0,0,0,"0",0
10,7,"2013-03-31",0,0,0,0,"0",0
11,7,"2013-03-31",0,0,0,0,"0",0
12,7,"2013-03-31",0,0,0,0,"0",0
13,7,"2013-03-31",0,0,0,0,"0",0
14,7,"2013-03-31",0,0,0,0,"0",0
15,7,"2013-03-31",0,0,0,0,"0",0
16,7,"2013-03-31",0,0,0,0,"0",0
17,7,"2013-03-31",0,0,0,0,"0",0
18,7,"2013-03-31",0,0,0,0,"0",0
19,7,"2013-03-31",0,0,0,0,"0",0
20,7,"2013-03-31",0,0,0,0,"0",0
1,6,"2013-03-30",4406,493,1,0,"0",0
2,6,"2013-03-30",3102,345,1,0,"0",0
3,6,"2013-03-30",1876,225,1,0,"0",0
4,6,"2013-03-30",4913,500,1,0,"0",0
5,6,"2013-03-30",11856,1190,1,0,"0",0
6,6,"2013-03-30",9952,928,1,0,"0",0
7,6,"2013-03-30",4854,571,1,0,"0",0
8,6,"2013-03-30",7330,694,1,0,"0",0
9,6,"2013-03-30",15879,2110,1,0,"0",0
10,6,"2013-03-30",5693,517,1,0,"0",0
11,6,"2013-03-30",14318,1989,1,0,"0",0
12,6,"2013-03-30",6177,649,1,0,"0",0
13,6,"2013-03-30",7243,1000,1,0,"0",0
14,6,"2013-03-30",2024,214,1,0,"0",0
15,6,"2013-03-30",6701,880,1,0,"0",0
16,6,"2013-03-30",5088,553,1,0,"0",0
17,6,"2013-03-30",8067,729,1,0,"0",0
18,6,"2013-03-30",6730,519,1,0,"0",0
19,6,"2013-03-30",4403,405,1,0,"0",0
20,6,"2013-03-30",3746,583,1,0,"0",0
1,5,"2013-03-29",0,0,0,1,"b",1
2,5,"2013-03-29",0,0,0,1,"b",1
3,5,"2013-03-29",0,0,0,1,"b",1
4,5,"2013-03-29",0,0,0,1,"b",1
5,5,"2013-03-29",0,0,0,1,"b",1
6,5,"2013-03-29",0,0,0,1,"b",1
7,5,"2013-03-29",0,0,0,1,"b",1
8,5,"2013-03-29",0,0,0,1,"b",1
9,5,"2013-03-29",0,0,0,1,"b",1
10,5,"2013-03-29",0,0,0,1,"b",1
11,5,"2013-03-29",0,0,0,1,"b",1
12,5,"2013-03-29",0,0,0,1,"b",1
13,5,"2013-03-29",0,0,0,1,"b",1
14,5,"2013-03-29",0,0,0,1,"b",1
15,5,"2013-03-29",0,0,0,1,"b",1
16,5,"2013-03-29",0,0,0,1,"b",1
17,5,"2013-03-29",0,0,0,1,"b",1
18,5,"2013-03-29",0,0,0,1,"b",1
19,5,"2013-03-29",0,0,0,1,"b",1
20,5,"2013-03-29",0,0,0,1,"b",1
1,4,"2013-03-28",7229,801,1,1,"0",1
2,4,"2013-03-28",8467,850,1,1,"0",0
3,4,"2013-03-28",5164,569,1,1,"0",1
4,4,"2013-03-28",7153,609,1,1,"0",1
5,4,"2013-03-28",13451,1241,1,1,"0",1
6,4,"2013-03-28",11550,960,1,1,"0",1
7,4,"2013-03-28",6738,738,1,1,"0",1
8,4,"2013-03-28",7773,673,1,1,"0",1
9,4,"2013-03-28",16991,2097,1,1,"0",1
10,4,"2013-03-28",8871,740,1,1,"0",1
11,4,"2013-03-28",22733,2783,1,1,"0",0
12,4,"2013-03-28",11506,968,1,1,"0",1
13,4,"2013-03-28",9825,1141,1,1,"0",1
14,4,"2013-03-28",5765,581,1,1,"0",1
15,4,"2013-03-28",10672,1233,1,1,"0",1
16,4,"2013-03-28",5602,555,1,1,"0",1
17,4,"2013-03-28",8825,778,1,1,"0",1
18,4,"2013-03-28",6531,507,1,1,"0",1
19,4,"2013-03-28",7260,608,1,1,"0",1
20,4,"2013-03-28",6332,852,1,1,"0",1
1,3,"2013-03-27",7880,892,1,1,"0",1
2,3,"2013-03-27",7615,745,1,1,"0",0
3,3,"2013-03-27",3855,426,1,1,"0",1
4,3,"2013-03-27",6090,524,1,1,"0",1
5,3,"2013-03-27",13000,1252,1,1,"0",1
6,3,"2013-03-27",9540,776,1,1,"0",1
7,3,"2013-03-27",6163,624,1,1,"0",1
8,3,"2013-03-27",6774,522,1,1,"0",1
9,3,"2013-03-27",12917,1671,1,1,"0",1
10,3,"2013-03-27",8009,662,1,1,"0",1
11,3,"2013-03-27",20489,2523,1,1,"0",0
12,3,"2013-03-27",12056,975,1,1,"0",1
13,3,"2013-03-27",9117,1113,1,1,"0",1
14,3,"2013-03-27",5411,525,1,1,"0",1
15,3,"2013-03-27",9610,1064,1,1,"0",1
16,3,"2013-03-27",4033,469,1,1,"0",1
17,3,"2013-03-27",6776,574,1,1,"0",1
18,3,"2013-03-27",5940,402,1,1,"0",1
19,3,"2013-03-27",6580,512,1,1,"0",1
20,3,"2013-03-27",5711,797,1,1,"0",1
1,2,"2013-03-26",6384,702,1,1,"0",1
2,2,"2013-03-26",8024,754,1,1,"0",0
3,2,"2013-03-26",5436,583,1,1,"0",1
4,2,"2013-03-26",5799,508,1,1,"0",1
5,2,"2013-03-26",15077,1334,1,1,"0",1
6,2,"2013-03-26",9388,717,1,1,"0",1
7,2,"2013-03-26",6838,673,1,1,"0",1
8,2,"2013-03-26",6535,526,1,1,"0",1
9,2,"2013-03-26",12252,1614,1,1,"0",1
10,2,"2013-03-26",8093,658,1,1,"0",1
11,2,"2013-03-26",21409,2557,1,1,"0",0
12,2,"2013-03-26",11498,955,1,1,"0",1
13,2,"2013-03-26",8953,1098,1,1,"0",1
14,2,"2013-03-26",6559,594,1,1,"0",1
15,2,"2013-03-26",8943,1042,1,1,"0",1
16,2,"2013-03-26",3790,444,1,1,"0",1
17,2,"2013-03-26",6076,501,1,1,"0",1
18,2,"2013-03-26",5283,382,1,1,"0",1
19,2,"2013-03-26",6040,497,1,1,"0",1
20,2,"2013-03-26",6434,840,1,1,"0",1
1,1,"2013-03-25",8412,844,1,1,"0",1
2,1,"2013-03-25",9074,835,1,1,"0",0
3,1,"2013-03-25",6090,577,1,1,"0",1
4,1,"2013-03-25",7763,630,1,1,"0",1
5,1,"2013-03-25",16457,1387,1,1,"0",1
6,1,"2013-03-25",10356,784,1,1,"0",1
7,1,"2013-03-25",8068,828,1,1,"0",1
8,1,"2013-03-25",7546,589,1,1,"0",1
9,1,"2013-03-25",12195,1576,1,1,"0",1
10,1,"2013-03-25",9735,777,1,1,"0",1
11,1,"2013-03-25",21947,2620,1,1,"0",0
12,1,"2013-03-25",12981,1063,1,1,"0",1
13,1,"2013-03-25",8803,1028,1,1,"0",1
14,1,"2013-03-25",7624,672,1,1,"0",1
15,1,"2013-03-25",10087,1118,1,1,"0",1
16,1,"2013-03-25",3844,444,1,1,"0",1
17,1,"2013-03-25",8256,665,1,1,"0",1
18,1,"2013-03-25",5741,399,1,1,"0",1
19,1,"2013-03-25",6073,486,1,1,"0",1
20,1,"2013-03-25",6717,826,1,1,"0",1
1,7,"2013-03-24",0,0,0,0,"0",0
2,7,"2013-03-24",0,0,0,0,"0",0
3,7,"2013-03-24",0,0,0,0,"0",0
4,7,"2013-03-24",0,0,0,0,"0",0
5,7,"2013-03-24",0,0,0,0,"0",0
6,7,"2013-03-24",0,0,0,0,"0",0
7,7,"2013-03-24",0,0,0,0,"0",0
8,7,"2013-03-24",0,0,0,0,"0",0
9,7,"2013-03-24",0,0,0,0,"0",0
10,7,"2013-03-24",0,0,0,0,"0",0
11,7,"2013-03-24",0,0,0,0,"0",0
12,7,"2013-03-24",0,0,0,0,"0",0
13,7,"2013-03-24",0,0,0,0,"0",0
14,7,"2013-03-24",0,0,0,0,"0",0
15,7,"2013-03-24",0,0,0,0,"0",0
16,7,"2013-03-24",0,0,0,0,"0",0
17,7,"2013-03-24",0,0,0,0,"0",0
18,7,"2013-03-24",0,0,0,0,"0",0
19,7,"2013-03-24",0,0,0,0,"0",0
20,7,"2013-03-24",0,0,0,0,"0",0
1,6,"2013-03-23",2691,330,1,0,"0",0
2,6,"2013-03-23",1636,193,1,0,"0",0
3,6,"2013-03-23",817,114,1,0,"0",0
4,6,"2013-03-23",3232,309,1,0,"0",0
5,6,"2013-03-23",7232,721,1,0,"0",0
6,6,"2013-03-23",7146,633,1,0,"0",0
7,6,"2013-03-23",3358,396,1,0,"0",0
8,6,"2013-03-23",4867,436,1,0,"0",0
9,6,"2013-03-23",8560,1260,1,0,"0",0
10,6,"2013-03-23",3803,344,1,0,"0",0
11,6,"2013-03-23",10007,1435,1,0,"0",0
12,6,"2013-03-23",4215,458,1,0,"0",0
13,6,"2013-03-23",5321,798,1,0,"0",0
14,6,"2013-03-23",1035,106,1,0,"0",0
15,6,"2013-03-23",4236,530,1,0,"0",0
16,6,"2013-03-23",2866,378,1,0,"0",0
17,6,"2013-03-23",5294,489,1,0,"0",0
18,6,"2013-03-23",5009,367,1,0,"0",0
19,6,"2013-03-23",2232,223,1,0,"0",0
20,6,"2013-03-23",2974,458,1,0,"0",0
1,5,"2013-03-22",4955,540,1,1,"0",0
2,5,"2013-03-22",5459,561,1,1,"0",0
3,5,"2013-03-22",3560,438,1,1,"0",0
4,5,"2013-03-22",4939,455,1,1,"0",0
5,5,"2013-03-22",11183,1086,1,1,"0",0
6,5,"2013-03-22",8868,715,1,1,"0",0
7,5,"2013-03-22",4939,560,1,1,"0",0
8,5,"2013-03-22",5606,491,1,1,"0",0
9,5,"2013-03-22",11253,1546,1,1,"0",0
10,5,"2013-03-22",7016,622,1,1,"0",0
11,5,"2013-03-22",14517,1902,1,1,"0",0
12,5,"2013-03-22",8718,788,1,1,"0",0
13,5,"2013-03-22",7113,957,1,1,"0",0
14,5,"2013-03-22",4765,505,1,1,"0",0
15,5,"2013-03-22",8122,1009,1,1,"0",0
16,5,"2013-03-22",3538,395,1,1,"0",0
17,5,"2013-03-22",6430,587,1,1,"0",0
18,5,"2013-03-22",5015,394,1,1,"0",0
19,5,"2013-03-22",5416,457,1,1,"0",0
20,5,"2013-03-22",5132,672,1,1,"0",0
1,4,"2013-03-21",5322,609,1,1,"0",0
2,4,"2013-03-21",5763,614,1,1,"0",0
3,4,"2013-03-21",3720,397,1,1,"0",0
4,4,"2013-03-21",4792,434,1,1,"0",0
5,4,"2013-03-21",10110,946,1,1,"0",0
6,4,"2013-03-21",8659,650,1,1,"0",0
7,4,"2013-03-21",5316,537,1,1,"0",0
8,4,"2013-03-21",5661,469,1,1,"0",0
9,4,"2013-03-21",11469,1548,1,1,"0",0
10,4,"2013-03-21",6243,528,1,1,"0",0
11,4,"2013-03-21",15089,2013,1,1,"0",0
12,4,"2013-03-21",9705,827,1,1,"0",0
13,4,"2013-03-21",7341,1019,1,1,"0",0
14,4,"2013-03-21",5056,482,1,1,"0",0
15,4,"2013-03-21",10156,884,1,1,"0",0
16,4,"2013-03-21",3126,394,1,1,"0",0
17,4,"2013-03-21",6981,588,1,1,"0",0
18,4,"2013-03-21",4586,328,1,1,"0",0
19,4,"2013-03-21",5351,421,1,1,"0",0
20,4,"2013-03-21",4744,676,1,1,"0",0
1,3,"2013-03-20",6783,826,1,1,"0",0
2,3,"2013-03-20",6693,716,1,1,"0",0
3,3,"2013-03-20",3078,341,1,1,"0",0
4,3,"2013-03-20",4689,362,1,1,"0",0
5,3,"2013-03-20",10991,1011,1,1,"0",0
6,3,"2013-03-20",6991,551,1,1,"0",0
7,3,"2013-03-20",4688,489,1,1,"0",0
8,3,"2013-03-20",5584,442,1,1,"0",0
9,3,"2013-03-20",10137,1336,1,1,"0",0
10,3,"2013-03-20",6824,531,1,1,"0",0
11,3,"2013-03-20",17051,2143,1,1,"0",0
12,3,"2013-03-20",8464,696,1,1,"0",0
13,3,"2013-03-20",7493,1002,1,1,"0",0
14,3,"2013-03-20",4366,419,1,1,"0",0
15,3,"2013-03-20",5691,649,1,1,"0",0
16,3,"2013-03-20",3210,329,1,1,"0",0
17,3,"2013-03-20",5081,421,1,1,"0",0
18,3,"2013-03-20",4329,294,1,1,"0",0
19,3,"2013-03-20",4435,364,1,1,"0",0
20,3,"2013-03-20",5286,716,1,1,"0",0
1,2,"2013-03-19",6224,670,1,1,"0",0
2,2,"2013-03-19",6405,623,1,1,"0",0
3,2,"2013-03-19",4324,459,1,1,"0",0
4,2,"2013-03-19",4510,378,1,1,"0",0
5,2,"2013-03-19",14085,1188,1,1,"0",0
6,2,"2013-03-19",8106,622,1,1,"0",0
7,2,"2013-03-19",6171,600,1,1,"0",0
8,2,"2013-03-19",5831,492,1,1,"0",0
9,2,"2013-03-19",11631,1590,1,1,"0",0
10,2,"2013-03-19",8706,678,1,1,"0",0
11,2,"2013-03-19",18396,2235,1,1,"0",0
12,2,"2013-03-19",11104,891,1,1,"0",0
13,2,"2013-03-19",9202,1131,1,1,"0",0
14,2,"2013-03-19",5790,552,1,1,"0",0
15,2,"2013-03-19",8244,919,1,1,"0",0
16,2,"2013-03-19",4392,457,1,1,"0",0
17,2,"2013-03-19",6489,498,1,1,"0",0
18,2,"2013-03-19",4377,312,1,1,"0",0
19,2,"2013-03-19",6849,497,1,1,"0",0
20,2,"2013-03-19",5472,731,1,1,"0",0
1,1,"2013-03-18",7593,712,1,1,"0",0
2,1,"2013-03-18",8230,732,1,1,"0",0
3,1,"2013-03-18",5464,522,1,1,"0",0
4,1,"2013-03-18",7526,592,1,1,"0",0
5,1,"2013-03-18",15003,1277,1,1,"0",0
6,1,"2013-03-18",10341,774,1,1,"0",0
7,1,"2013-03-18",8364,769,1,1,"0",0
8,1,"2013-03-18",6414,570,1,1,"0",0
9,1,"2013-03-18",13100,1718,1,1,"0",0
10,1,"2013-03-18",10988,810,1,1,"0",0
11,1,"2013-03-18",22526,2515,1,1,"0",0
12,1,"2013-03-18",14020,1078,1,1,"0",0
13,1,"2013-03-18",8088,1013,1,1,"0",0
14,1,"2013-03-18",7866,665,1,1,"0",0
15,1,"2013-03-18",10949,1198,1,1,"0",0
16,1,"2013-03-18",3844,430,1,1,"0",0
17,1,"2013-03-18",7775,585,1,1,"0",0
18,1,"2013-03-18",4730,351,1,1,"0",0
19,1,"2013-03-18",7178,539,1,1,"0",0
20,1,"2013-03-18",6736,823,1,1,"0",0
1,7,"2013-03-17",0,0,0,0,"0",0
2,7,"2013-03-17",0,0,0,0,"0",0
3,7,"2013-03-17",0,0,0,0,"0",0
4,7,"2013-03-17",0,0,0,0,"0",0
5,7,"2013-03-17",0,0,0,0,"0",0
6,7,"2013-03-17",0,0,0,0,"0",0
7,7,"2013-03-17",0,0,0,0,"0",0
8,7,"2013-03-17",0,0,0,0,"0",0
9,7,"2013-03-17",0,0,0,0,"0",0
10,7,"2013-03-17",0,0,0,0,"0",0
11,7,"2013-03-17",0,0,0,0,"0",0
12,7,"2013-03-17",0,0,0,0,"0",0
13,7,"2013-03-17",0,0,0,0,"0",0
14,7,"2013-03-17",0,0,0,0,"0",0
15,7,"2013-03-17",0,0,0,0,"0",0
16,7,"2013-03-17",0,0,0,0,"0",0
17,7,"2013-03-17",0,0,0,0,"0",0
18,7,"2013-03-17",0,0,0,0,"0",0
19,7,"2013-03-17",0,0,0,0,"0",0
20,7,"2013-03-17",0,0,0,0,"0",0
1,6,"2013-03-16",2956,346,1,0,"0",0
2,6,"2013-03-16",1723,190,1,0,"0",0
3,6,"2013-03-16",843,110,1,0,"0",0
4,6,"2013-03-16",3569,356,1,0,"0",0
5,6,"2013-03-16",8217,903,1,0,"0",0
6,6,"2013-03-16",7419,689,1,0,"0",0
7,6,"2013-03-16",3140,389,1,0,"0",0
8,6,"2013-03-16",5048,454,1,0,"0",0
9,6,"2013-03-16",9436,1434,1,0,"0",0
10,6,"2013-03-16",4483,408,1,0,"0",0
11,6,"2013-03-16",10032,1514,1,0,"0",0
12,6,"2013-03-16",4762,442,1,0,"0",0
13,6,"2013-03-16",5702,845,1,0,"0",0
14,6,"2013-03-16",1080,126,1,0,"0",0
15,6,"2013-03-16",4367,542,1,0,"0",0
16,6,"2013-03-16",2853,346,1,0,"0",0
17,6,"2013-03-16",5448,504,1,0,"0",0
18,6,"2013-03-16",4401,329,1,0,"0",0
19,6,"2013-03-16",2271,217,1,0,"0",0
20,6,"2013-03-16",2751,415,1,0,"0",0
1,5,"2013-03-15",4181,491,1,0,"0",0
2,5,"2013-03-15",3698,457,1,0,"0",0
3,5,"2013-03-15",2481,322,1,0,"0",0
4,5,"2013-03-15",4544,402,1,0,"0",0
5,5,"2013-03-15",8410,922,1,0,"0",0
